id,gid,x,y,v_x,v_y,radius,time
5,5,-5.519756,-5.519857,0.543313,0.542953,0.500000,0.400000
6,6,0.000000,-7.801211,0.000000,0.787812,0.500000,0.400000
7,7,5.536544,-5.536427,-0.476818,0.477243,0.500000,0.400000
0,0,7.771147,0.000074,-0.804127,0.000260,0.500000,0.450000
1,1,5.513831,5.513829,-0.502530,-0.502537,0.500000,0.450000
2,2,0.000065,7.762126,0.000231,-0.835822,0.500000,0.450000
3,3,-5.493734,5.493772,0.573146,-0.573011,0.500000,0.450000
4,4,-7.794065,0.000048,0.723597,0.000171,0.500000,0.450000
5,5,-5.490537,-5.490657,0.584378,0.583991,0.500000,0.450000
6,6,0.000000,-7.758844,0.000000,0.847357,0.500000,0.450000
7,7,5.510902,-5.510762,-0.512857,0.513314,0.500000,0.450000
0,0,7.728397,0.000088,-0.854983,0.000277,0.500000,0.500000
1,1,5.487115,5.487113,-0.534312,-0.534320,0.500000,0.500000
2,2,0.000078,7.717692,0.000246,-0.888683,0.500000,0.500000
3,3,-5.463264,5.463310,0.609394,-0.609250,0.500000,0.500000
4,4,-7.755597,0.000057,0.769361,0.000182,0.500000,0.500000
5,5,-5.459470,-5.459611,0.621337,0.620924,0.500000,0.500000
6,6,0.000000,-7.713796,0.000000,0.900947,0.500000,0.500000
7,7,5.483637,-5.483473,-0.545292,0.545778,0.500000,0.500000
0,0,7.683360,0.000102,-0.900754,0.000291,0.500000,0.550000
1,1,5.458969,5.458966,-0.562916,-0.562924,0.500000,0.550000
2,2,0.000091,7.670879,0.000259,-0.936257,0.500000,0.550000
3,3,-5.431163,5.431216,0.642017,-0.641866,0.500000,0.550000
4,4,-7.715070,0.000067,0.810547,0.000192,0.500000,0.550000
5,5,-5.426740,-5.426903,0.654599,0.654165,0.500000,0.550000
6,6,0.000000,-7.666337,0.000000,0.949178,0.500000,0.550000
7,7,5.454913,-5.454723,-0.574484,0.574996,0.500000,0.550000
0,0,7.636262,0.000118,-0.941948,0.000305,0.500000,0.600000
1,1,5.429536,5.429533,-0.588660,-0.588668,0.500000,0.600000
2,2,0.000104,7.621926,0.000270,-0.979075,0.500000,0.600000
3,3,-5.397594,5.397655,0.671378,-0.671220,0.500000,0.600000
4,4,-7.672689,0.000077,0.847616,0.000201,0.500000,0.600000
5,5,-5.392513,-5.392699,0.684536,0.684082,0.500000,0.600000
6,6,0.000000,-7.616708,0.000000,0.992587,0.500000,0.600000
7,7,5.424875,-5.424658,-0.600756,0.601292,0.500000,0.600000
0,0,7.587311,0.000133,-0.979022,0.000317,0.500000,0.650000
1,1,5.398945,5.398941,-0.611829,-0.611838,0.500000,0.650000
2,2,0.000118,7.571045,0.000281,-1.017610,0.500000,0.650000
3,3,-5.362704,5.362773,0.697803,-0.697638,0.500000,0.650000
4,4,-7.628640,0.000087,0.880977,0.000208,0.500000,0.650000
5,5,-5.356939,-5.357148,0.711478,0.711006,0.500000,0.650000
6,6,0.000000,-7.565125,0.000000,1.031654,0.500000,0.650000
7,7,5.393655,-5.393410,-0.624402,0.624958,0.500000,0.650000
0,0,7.536692,0.000150,-1.012389,0.000327,0.500000,0.700000
1,1,5.367311,5.367307,-0.632681,-0.632690,0.500000,0.700000
2,2,0.000147,7.518435,0.000575,-1.052200,0.500000,0.700000
3,3,-5.326639,5.326698,0.721302,-0.721508,0.500000,0.700000
4,4,-7.583090,0.000098,0.911002,0.000216,0.500000,0.700000
5,5,-5.320203,-5.320369,0.734722,0.735581,0.500000,0.700000
6,6,0.000050,-7.511802,0.001005,1.066472,0.500000,0.700000
7,7,5.361371,-5.361097,-0.645682,0.646258,0.500000,0.700000
0,0,7.484571,0.000167,-1.042419,0.000337,0.500000,0.750000
1,1,5.334738,5.334734,-0.651448,-0.651457,0.500000,0.750000
2,2,0.000272,7.464296,0.002509,-1.082790,0.500000,0.750000
3,3,-5.289600,5.289521,0.740780,-0.743530,0.500000,0.750000
4,4,-7.536189,0.000109,0.938025,0.000222,0.500000,0.750000
5,5,-5.282502,-5.282457,0.754016,0.758246,0.500000,0.750000
6,6,0.000227,-7.456939,0.003535,1.097261,0.500000,0.750000
7,7,5.328129,-5.327826,-0.664835,0.665428,0.500000,0.750000
0,0,7.431099,0.000184,-1.069446,0.000346,0.500000,0.800000
1,1,5.301321,5.301316,-0.668338,-0.668348,0.500000,0.800000
2,2,0.000555,7.408802,0.005654,-1.109878,0.500000,0.800000
3,3,-5.251755,5.251332,0.756906,-0.763793,0.500000,0.800000
4,4,-7.488072,0.000120,0.962346,0.000228,0.500000,0.800000
5,5,-5.244002,-5.243502,0.770011,0.779095,0.500000,0.800000
6,6,0.000578,-7.400713,0.007020,1.124521,0.500000,0.800000
7,7,5.294033,-5.293692,-0.681913,0.682679,0.500000,0.800000
0,0,7.376419,0.000239,-1.093592,0.001103,0.500000,0.850000
1,1,5.267182,5.267162,-0.682779,-0.683091,0.500000,0.850000
2,2,0.000999,7.352106,0.008883,-1.133917,0.500000,0.850000
3,3,-5.213199,5.212267,0.771116,-0.781294,0.500000,0.850000
4,4,-7.438957,0.000136,0.982293,0.000312,0.500000,0.850000
5,5,-5.204787,-5.203649,0.784291,0.797054,0.500000,0.850000
6,6,0.001064,-7.343278,0.009727,1.148700,0.500000,0.850000
7,7,5.259242,-5.258842,-0.695831,0.697000,0.500000,0.850000
0,0,7.320663,0.000324,-1.115115,0.001700,0.500000,0.900000
1,1,5.232462,5.232413,-0.694415,-0.694982,0.500000,0.900000
2,2,0.001572,7.294342,0.011464,-1.155281,0.500000,0.900000
3,3,-5.174015,5.172453,0.783669,-0.796286,0.500000,0.900000
4,4,-7.389036,0.000153,0.998417,0.000347,0.500000,0.900000
5,5,-5.164940,-5.163023,0.796938,0.812534,0.500000,0.900000
6,6,0.001660,-7.284771,0.011911,1.170140,0.500000,0.900000
7,7,5.223888,-5.223411,-0.707084,0.708613,0.500000,0.900000
0,0,7.263945,0.000433,-1.134366,0.002180,0.500000,0.950000
1,1,5.197278,5.197191,-0.703663,-0.704427,0.500000,0.950000
2,2,0.002253,7.235628,0.013616,-1.174282,0.500000,0.950000
3,3,-5.134282,5.131996,0.794672,-0.809136,0.500000,0.950000
4,4,-7.338473,0.000170,1.011270,0.000341,0.500000,0.950000
5,5,-5.124538,-5.121728,0.808054,0.825893,0.500000,0.950000
6,6,0.002348,-7.225312,0.013758,1.189168,0.500000,0.950000
7,7,5.188085,-5.187518,-0.716050,0.717870,0.500000,0.950000
0,0,7.206363,0.000563,-1.151647,0.002594,0.500000,1.000000
1,1,5.161735,5.161603,-0.710868,-0.711763,0.500000,1.000000
2,2,0.003028,7.176067,0.015501,-1.191213,0.500000,1.000000
3,3,-5.094070,5.090989,0.804244,-0.820149,0.500000,1.000000
4,4,-7.287407,0.000185,1.021310,0.000299,0.500000,1.000000
5,5,-5.083650,-5.079856,0.817761,0.837437,0.500000,1.000000
6,6,0.003117,-7.165009,0.015383,1.206067,0.500000,1.000000
7,7,5.151933,-5.151264,-0.723044,0.725072,0.500000,1.000000
0,0,7.148078,0.000715,-1.165686,0.003047,0.500000,1.050000
1,1,5.125919,5.125739,-0.716313,-0.717277,0.500000,1.050000
2,2,0.003854,7.115782,0.016519,-1.205702,0.500000,1.050000
3,3,-5.053445,5.049541,0.812489,-0.828956,0.500000,1.050000
4,4,-7.235961,0.000197,1.028920,0.000226,0.500000,1.050000
5,5,-5.042339,-5.037516,0.826206,0.846797,0.500000,1.050000
6,6,0.003919,-7.103989,0.016043,1.220391,0.500000,1.050000
7,7,5.115516,-5.114740,-0.728330,0.730484,0.500000,1.050000
0,0,7.089235,0.000885,-1.176876,0.003397,0.500000,1.100000
1,1,5.089904,5.089678,-0.720301,-0.721217,0.500000,1.100000
2,2,0.004696,7.054883,0.016837,-1.217975,0.500000,1.100000
3,3,-5.012472,5.007764,0.819464,-0.835538,0.500000,1.100000
4,4,-7.184238,0.000203,1.034469,0.000123,0.500000,1.100000
5,5,-5.000666,-4.994818,0.833461,0.853962,0.500000,1.100000
6,6,0.004723,-7.042364,0.016080,1.232497,0.500000,1.100000
7,7,5.078906,-5.078023,-0.732204,0.734353,0.500000,1.100000
0,0,7.029951,0.001069,-1.185666,0.003672,0.500000,1.150000
1,1,5.053750,5.053488,-0.723092,-0.723808,0.500000,1.150000
2,2,0.005540,6.993508,0.016870,-1.227495,0.500000,1.150000
3,3,-4.971212,4.965752,0.825194,-0.840231,0.500000,1.150000
4,4,-7.132323,0.000203,1.038293,-0.000006,0.500000,1.150000
5,5,-4.958695,-4.951865,0.839427,0.859066,0.500000,1.150000
6,6,0.005512,-6.980262,0.015780,1.242048,0.500000,1.150000
7,7,5.042161,-5.041178,-0.734911,0.736889,0.500000,1.150000
0,0,6.970333,0.001264,-1.192373,0.003916,0.500000,1.200000
1,1,5.017506,5.017225,-0.724878,-0.725258,0.500000,1.200000
2,2,0.006389,6.931812,0.016990,-1.233929,0.500000,1.200000
3,3,-4.929740,4.923614,0.829435,-0.842765,0.500000,1.200000
4,4,-7.080289,0.000195,1.040677,-0.000160,0.500000,1.200000
5,5,-4.916500,-4.908765,0.843896,0.862010,0.500000,1.200000
6,6,0.006295,-6.917836,0.015654,1.248511,0.500000,1.200000
7,7,5.005328,-5.004264,-0.736644,0.738286,0.500000,1.200000
0,0,6.910511,0.001476,-1.196439,0.004234,0.500000,1.250000
1,1,4.981216,4.980937,-0.725790,-0.725759,0.500000,1.250000
2,2,0.007248,6.869920,0.017169,-1.237832,0.500000,1.250000
3,3,-4.888136,4.881441,0.832083,-0.843460,0.500000,1.250000
4,4,-7.028195,0.000178,1.041887,-0.000332,0.500000,1.250000
5,5,-4.874176,-4.865614,0.846488,0.863014,0.500000,1.250000
6,6,0.007077,-6.855215,0.015651,1.252435,0.500000,1.250000
7,7,4.968452,-4.967327,-0.737525,0.738736,0.500000,1.250000
0,0,6.850607,0.001700,-1.198071,0.004480,0.500000,1.300000
1,1,4.944918,4.944664,-0.725962,-0.725463,0.500000,1.300000
2,2,0.008116,6.807936,0.017376,-1.239694,0.500000,1.300000
3,3,-4.846480,4.839313,0.833127,-0.842567,0.500000,1.300000
4,4,-6.976090,0.000154,1.042098,-0.000489,0.500000,1.300000
5,5,-4.831798,-4.822492,0.847560,0.862441,0.500000,1.300000
6,6,0.007865,-6.792500,0.015755,1.254302,0.500000,1.300000
7,7,4.931568,-4.930407,-0.737678,0.738408,0.500000,1.300000
0,0,6.790720,0.001934,-1.197738,0.004672,0.500000,1.350000
1,1,4.908643,4.908439,-0.725513,-0.724507,0.500000,1.350000
2,2,0.009008,6.745944,0.017832,-1.239844,0.500000,1.350000
3,3,-4.804836,4.797293,0.832878,-0.840394,0.500000,1.350000
4,4,-6.924048,0.000124,1.040836,-0.000596,0.500000,1.350000
5,5,-4.789434,-4.779459,0.847267,0.860646,0.500000,1.350000
6,6,0.008682,-6.729780,0.016326,1.254401,0.500000,1.350000
7,7,4.894714,-4.893538,-0.737079,0.737378,0.500000,1.350000
0,0,6.730929,0.002175,-1.195819,0.004822,0.500000,1.400000
1,1,4.872416,4.872289,-0.724527,-0.723000,0.500000,1.400000
2,2,0.009937,6.684014,0.018578,-1.238594,0.500000,1.400000
3,3,-4.763256,4.755432,0.831596,-0.837217,0.500000,1.400000
4,4,-6.872134,0.000088,1.038277,-0.000715,0.500000,1.400000
5,5,-4.747153,-4.736560,0.845621,0.857988,0.500000,1.400000
6,6,0.009540,-6.667124,0.017170,1.253114,0.500000,1.400000
7,7,4.857937,-4.856755,-0.735555,0.735661,0.500000,1.400000
0,0,6.671298,0.002421,-1.192628,0.004924,0.500000,1.450000
1,1,4.836269,4.836239,-0.722944,-0.720992,0.500000,1.450000
2,2,0.010909,6.622204,0.019444,-1.236206,0.500000,1.450000
3,3,-4.721788,4.713767,0.829369,-0.833302,0.500000,1.450000
4,4,-6.820398,0.000047,1.034721,-0.000821,0.500000,1.450000
5,5,-4.705007,-4.693829,0.842935,0.854626,0.500000,1.450000
6,6,0.010448,-6.604586,0.018162,1.250756,0.500000,1.450000
7,7,4.821274,-4.820088,-0.733252,0.733341,0.500000,1.450000
0,0,6.611877,0.002670,-1.188423,0.004980,0.500000,1.500000
1,1,4.800245,4.800326,-0.720484,-0.718266,0.500000,1.500000
2,2,0.011919,6.560570,0.020193,-1.232680,0.500000,1.500000
3,3,-4.680479,4.672323,0.826180,-0.828883,0.500000,1.500000
4,4,-6.768878,0.000002,1.030395,-0.000906,0.500000,1.500000
5,5,-4.663034,-4.651294,0.839453,0.850691,0.500000,1.500000
6,6,0.011402,-6.542219,0.019068,1.247349,0.500000,1.500000
7,7,4.784766,-4.783574,-0.730167,0.730278,0.500000,1.500000
0,0,6.552704,0.002920,-1.183445,0.005002,0.500000,1.550000
1,1,4.764379,4.764580,-0.717309,-0.714918,0.500000,1.550000
2,2,0.012961,6.499155,0.020851,-1.228282,0.500000,1.550000
3,3,-4.639366,4.631120,0.822262,-0.824058,0.500000,1.550000
4,4,-6.717605,-0.000047,1.025464,-0.000981,0.500000,1.550000
5,5,-4.621266,-4.608979,0.835369,0.846297,0.500000,1.550000
6,6,0.012395,-6.480065,0.019864,1.243074,0.500000,1.550000
7,7,4.748441,-4.747242,-0.726492,0.726637,0.500000,1.550000
0,0,6.493810,0.003170,-1.177881,0.005003,0.500000,1.600000
1,1,4.728700,4.729025,-0.713594,-0.711093,0.500000,1.600000
2,2,0.014034,6.437995,0.021447,-1.223219,0.500000,1.600000
3,3,-4.598476,4.590175,0.817796,-0.818907,0.500000,1.600000
4,4,-6.666602,-0.000100,1.020059,-0.001052,0.500000,1.600000
5,5,-4.579724,-4.566902,0.830829,0.841540,0.500000,1.600000
6,6,0.013424,-6.418158,0.020582,1.238138,0.500000,1.600000
7,7,4.712322,-4.711114,-0.722373,0.722548,0.500000,1.600000
0,0,6.435217,0.003420,-1.171875,0.004989,0.500000,1.650000
1,1,4.693226,4.693680,-0.709470,-0.706904,0.500000,1.650000
2,2,0.015134,6.377112,0.021999,-1.217652,0.500000,1.650000
3,3,-4.557830,4.549500,0.812915,-0.813496,0.500000,1.650000
4,4,-6.615888,-0.000156,1.014284,-0.001123,0.500000,1.650000
5,5,-4.538427,-4.525078,0.825944,0.836495,0.500000,1.650000
6,6,0.014486,-6.356523,0.021246,1.232700,0.500000,1.650000
7,7,4.676426,-4.675209,-0.717924,0.718110,0.500000,1.650000
0,0,6.376940,0.003668,-1.165537,0.004966,0.500000,1.700000
1,1,4.657974,4.658558,-0.705039,-0.702433,0.500000,1.700000
2,2,0.016260,6.316527,0.022520,-1.211707,0.500000,1.700000
3,3,-4.517444,4.509106,0.807721,-0.807874,0.500000,1.700000
4,4,-6.565477,-0.000216,1.008222,-0.001199,0.500000,1.700000
5,5,-4.497387,-4.483517,0.820798,0.831221,0.500000,1.700000
6,6,0.015580,-6.295179,0.021872,1.226884,0.500000,1.700000
7,7,4.640765,-4.639539,-0.713230,0.713400,0.500000,1.700000
0,0,6.318992,0.003915,-1.158948,0.004938,0.500000,1.750000
1,1,4.622955,4.623671,-0.700377,-0.697746,0.500000,1.750000
2,2,0.017411,6.256253,0.023021,-1.205478,0.500000,1.750000
3,3,-4.477330,4.469002,0.802290,-0.802082,0.500000,1.750000
4,4,-6.515380,-0.000280,1.001939,-0.001280,0.500000,1.750000
5,5,-4.456614,-4.442228,0.815452,0.825765,0.500000,1.750000
6,6,0.016703,-6.234139,0.022473,1.220787,0.500000,1.750000
7,7,4.605347,-4.604115,-0.708353,0.708477,0.500000,1.750000
0,0,6.261384,0.004160,-1.152173,0.004907,0.500000,1.800000
1,1,4.588178,4.589027,-0.695541,-0.692892,0.500000,1.800000
2,2,0.018586,6.196301,0.023507,-1.199042,0.500000,1.800000
3,3,-4.437496,4.429195,0.796680,-0.796152,0.500000,1.800000
4,4,-6.465606,-0.000349,0.995487,-0.001368,0.500000,1.800000
5,5,-4.416117,-4.401220,0.809956,0.820160,0.500000,1.800000
6,6,0.017856,-6.173415,0.023058,1.214485,0.500000,1.800000
7,7,4.570180,-4.568946,-0.703342,0.703387,0.500000,1.800000
0,0,6.204123,0.004404,-1.145212,0.004875,0.500000,1.850000
1,1,4.553649,4.554631,-0.690576,-0.687907,0.500000,1.850000
2,2,0.019785,6.136678,0.023985,-1.192455,0.500000,1.850000
3,3,-4.397949,4.389689,0.790932,-0.790107,0.500000,1.850000
4,4,-6.416163,-0.000422,0.988860,-0.001463,0.500000,1.850000
5,5,-4.375899,-4.360499,0.804343,0.814435,0.500000,1.850000
6,6,0.019038,-6.113013,0.023633,1.208035,0.500000,1.850000
7,7,4.535268,-4.534038,-0.698235,0.698164,0.500000,1.850000
0,0,6.147224,0.004646,-1.137984,0.004844,0.500000,1.900000
1,1,4.519374,4.520490,-0.685516,-0.682820,0.500000,1.900000
2,2,0.021008,6.077390,0.024457,-1.185766,0.500000,1.900000
3,3,-4.358695,4.350491,0.785079,-0.783969,0.500000,1.900000
4,4,-6.367064,-0.000500,0.981980,-0.001569,0.500000,1.900000
5,5,-4.335967,-4.320068,0.798642,0.808611,0.500000,1.900000
6,6,0.020248,-6.052939,0.024203,1.201486,0.500000,1.900000
7,7,4.500615,-4.499396,-0.693060,0.692835,0.500000,1.900000
0,0,6.090697,0.004887,-1.130541,0.004813,0.500000,1.950000
1,1,4.485355,4.486609,-0.680371,-0.677629,0.500000,1.950000
2,2,0.022254,6.018439,0.024922,-1.179018,0.500000,1.950000
3,3,-4.319738,4.311603,0.779145,-0.777762,0.500000,1.950000
4,4,-6.318318,-0.000584,0.974914,-0.001686,0.500000,1.950000
5,5,-4.296325,-4.279933,0.792849,0.802695,0.500000,1.950000
6,6,0.021486,-5.993195,0.024767,1.194883,0.500000,1.950000
7,7,4.466223,-4.465025,-0.687844,0.687418,0.500000,1.950000
0,0,6.034551,0.005126,-1.122925,0.004784,0.500000,2.000000
1,1,4.451600,4.452994,-0.675106,-0.672292,0.500000,2.000000
2,2,0.023523,5.959826,0.025381,-1.172244,0.500000,2.000000
3,3,-4.281080,4.273028,0.773151,-0.771503,0.500000,2.000000
4,4,-6.269932,-0.000675,0.967714,-0.001812,0.500000,2.000000
5,5,-4.256979,-4.240101,0.786923,0.796646,0.500000,2.000000
6,6,0.022753,-5.933782,0.025326,1.188262,0.500000,2.000000
7,7,4.432093,-4.430929,-0.682607,0.681928,0.500000,2.000000
0,0,5.978792,0.005364,-1.115169,0.004761,0.500000,2.050000
1,1,4.418111,4.419652,-0.669768,-0.666843,0.500000,2.050000
2,2,0.024815,5.901553,0.025844,-1.165476,0.500000,2.050000
3,3,-4.242725,4.234767,0.767115,-0.765205,0.500000,2.050000
4,4,-6.221911,-0.000772,0.960422,-0.001944,0.500000,2.050000
5,5,-4.217934,-4.200577,0.780892,0.790483,0.500000,2.050000
6,6,0.024047,-5.874699,0.025879,1.181659,0.500000,2.050000
7,7,4.398224,-4.397110,-0.677369,0.676376,0.500000,2.050000
0,0,5.923427,0.005601,-1.107299,0.004747,0.500000,2.100000
1,1,4.384892,4.386587,-0.664390,-0.661302,0.500000,2.100000
2,2,0.026131,5.843616,0.026316,-1.158738,0.500000,2.100000
3,3,-4.204672,4.196824,0.761051,-0.758874,0.500000,2.100000
4,4,-6.174258,-0.000876,0.953069,-0.002079,0.500000,2.100000
5,5,-4.179195,-4.161366,0.774781,0.784223,0.500000,2.100000
6,6,0.025368,-5.815944,0.026427,1.175101,0.500000,2.100000
7,7,4.364617,-4.363571,-0.672143,0.670767,0.500000,2.100000
0,0,5.868461,0.005839,-1.099332,0.004742,0.500000,2.150000
1,1,4.351942,4.353803,-0.658996,-0.655687,0.500000,2.150000
2,2,0.027471,5.786013,0.026800,-1.152047,0.500000,2.150000
3,3,-4.166925,4.159199,0.754939,-0.752485,0.500000,2.150000
4,4,-6.126974,-0.000987,0.945680,-0.002216,0.500000,2.150000
5,5,-4.140765,-4.122472,0.768605,0.777875,0.500000,2.150000
6,6,0.026717,-5.757513,0.026972,1.168611,0.500000,2.150000
7,7,4.331271,-4.330317,-0.666911,0.665079,0.500000,2.150000
0,0,5.813897,0.006076,-1.091279,0.004743,0.500000,2.200000
1,1,4.319262,4.321302,-0.653607,-0.650010,0.500000,2.200000
2,2,0.028836,5.728742,0.027295,-1.145421,0.500000,2.200000
3,3,-4.129487,4.121899,0.748764,-0.746015,0.500000,2.200000
4,4,-6.080060,-0.001105,0.938275,-0.002352,0.500000,2.200000
5,5,-4.102646,-4.083900,0.762379,0.771446,0.500000,2.200000
6,6,0.028093,-5.699403,0.027520,1.162209,0.500000,2.200000
7,7,4.298188,-4.297353,-0.661664,0.659290,0.500000,2.200000
0,0,5.759739,0.006313,-1.083153,0.004746,0.500000,2.250000
1,1,4.286850,4.289088,-0.648240,-0.644278,0.500000,2.250000
2,2,0.030226,5.671798,0.027802,-1.138878,0.500000,2.250000
3,3,-4.092360,4.084925,0.742542,-0.739469,0.500000,2.250000
4,4,-6.033516,-0.001229,0.930871,-0.002490,0.500000,2.250000
5,5,-4.064840,-4.045653,0.756117,0.764941,0.500000,2.250000
6,6,0.029497,-5.641607,0.028077,1.155915,0.500000,2.250000
7,7,4.265367,-4.264682,-0.656427,0.653416,0.500000,2.250000
0,0,5.705991,0.006550,-1.074956,0.004748,0.500000,2.300000
1,1,4.254704,4.257163,-0.642909,-0.638498,0.500000,2.300000
2,2,0.031642,5.615177,0.028319,-1.132432,0.500000,2.300000
3,3,-4.055545,4.048283,0.736287,-0.732853,0.500000,2.300000
4,4,-5.987342,-0.001361,0.923482,-0.002629,0.500000,2.300000
5,5,-4.027349,-4.007734,0.749828,0.758361,0.500000,2.300000
6,6,0.030929,-5.584120,0.028649,1.149745,0.500000,2.300000
7,7,4.232806,-4.232309,-0.651220,0.647467,0.500000,2.300000
0,0,5.652657,0.006788,-1.066691,0.004745,0.500000,2.350000
1,1,4.222823,4.225530,-0.637624,-0.632673,0.500000,2.350000
2,2,0.033084,5.558872,0.028846,-1.126093,0.500000,2.350000
3,3,-4.019045,4.011974,0.730008,-0.726170,0.500000,2.350000
4,4,-5.941536,-0.001499,0.916121,-0.002769,0.500000,2.350000
5,5,-3.990173,-3.970149,0.743518,0.751707,0.500000,2.350000
6,6,0.032391,-5.526934,0.029239,1.143714,0.500000,2.350000
7,7,4.200503,-4.200236,-0.646062,0.641449,0.500000,2.350000
0,0,5.599739,0.007025,-1.058355,0.004738,0.500000,2.400000
1,1,4.191203,4.194189,-0.632397,-0.626803,0.500000,2.400000
2,2,0.034553,5.502879,0.029383,-1.119871,0.500000,2.400000
3,3,-3.982859,3.976003,0.723713,-0.719422,0.500000,2.400000
4,4,-5.896096,-0.001645,0.908796,-0.002911,0.500000,2.400000
5,5,-3.953313,-3.932900,0.737194,0.744977,0.500000,2.400000
6,6,0.033883,-5.470042,0.029847,1.137835,0.500000,2.400000
7,7,4.168454,-4.168468,-0.640968,0.635365,0.500000,2.400000
0,0,5.547242,0.007261,-1.049944,0.004724,0.500000,2.450000
1,1,4.159841,4.163145,-0.627237,-0.620890,0.500000,2.450000
2,2,0.036050,5.447190,0.029928,-1.113776,0.500000,2.450000
3,3,-3.946989,3.940373,0.717409,-0.712609,0.500000,2.450000
4,4,-5.851021,-0.001797,0.901516,-0.003055,0.500000,2.450000
5,5,-3.916770,-3.895992,0.730860,0.738167,0.500000,2.450000
6,6,0.035407,-5.413436,0.030477,1.132122,0.500000,2.450000
